date,symbol,source,summary,base_url,url
2023-10-05,AAPL,Reuters,"Piyush goyal is pitching India as a competitive manufacturing destination. Apple is another success story in India, according to him.   iReporter.com will keep you updated on the latest developments in this story. iReport will let you know. Apple began assembling iPhones in India in 2017. Cupertino californiabased apple has bet big on india since it began iphone assembly in the country in 2017 via wistron 3231.tw and later with foxconn 2317.tw.",https://www.reuters.com,https://www.reuters.com/technology/apple-targeting-raise-india-production-share-25-minister-2023-01-23/
2023-10-06,AAPL,StockMarket,"Apple introduced a new version of their smart speaker the homepod this month. It's called the Homepod and costs $99.99. Apple also has a smart speaker called Homepod for Android and a smart phone version called HomePod. It costs $199.99 for Apple Inc. is a multinational technology company. Apple is one of the 30 stocks to buy or sell right now. Apple Inc. stock is traded on the NYSE under the ticker symbol AAPL (NASDAQ:AAPL). It's a stock with a It is known for producing popular products such as the iphone ipad and mac computers and the itunes media player and the app store. It is based in Cupertino, California and is a major producer of technology products. It produces the ipad, mac computers",https://stockmarket.com,https://stockmarket.com/featured/3-dow-30-stocks-to-watch-in-january-2023-2023-01-22
2023-10-07,AAPL,Reuters,"Apple is planning to unveil its first mixed reality mr headset this year, according to bloomberg reports.    iReport.com reported earlier this month that Apple was planning to launch the headset. iReport is a product of Apple's research into mixed reality. Apple is working to update its own tv material to work with the headset, according to the tech giant's website. It added that the company is working on an update of its own apple tv material for the headset as well. It is expected to be released later this year.",https://www.reuters.com,https://www.reuters.com/technology/apple-talks-with-disney-others-vr-content-new-headset-bloomberg-news-2023-01-23/
2023-10-08,AAPL,SeekingAlpha,Apple and Microsoft have massive market caps of 2.2t for apple and 1.8t for microsoft. Apple has a market cap of 2t. Microsoft has 1t market cap. They both have a market capitalization of 1.7t.,https://seekingalpha.com,https://seekingalpha.com/article/4572021-why-tqqq-is-still-on-my-watchlist-heading-into-2023
2023-10-09,AAPL,SeekingAlpha,"Apple designs manufactures and markets smartphones, personal computers, macs tablets and ipads, and wearables e.g. smartwatches. Apple is a dividend growth stock. It's a well-known and well-regarded company.     In fiscal 2023, Apple expects total revenue to be up 3%, thanks to strength in iphone wearables and services sales. Mac and iPad revenue will be down, due to weaker mac and ipad revenue following multiple strong years associated with work and learningfromhome trends  the current market opportunity for select dividend growth stocks, as well as Apple is one of these stocks.    for Apple is a strong dividend growth stock.  for apple is also a strong stock for dividend growth. for apple and for apple as well. ",https://seekingalpha.com,https://seekingalpha.com/article/4572459-apple-100-top-dividend-growth-stocks-compared
2023-10-10,AAPL,Reuters,"Shares in the company jumped as much as 9 to a one-year high of 43.10 euros as it hit its 2022 revenue target of 16.1 billion. The company's clients include Apple, Tesla and iphone maker Appleapl.o.",https://www.reuters.com,https://www.reuters.com/technology/stmicroelectronics-lifts-fourth-quarter-sales-2023-01-26/
2023-10-11,AAPL,SeekingAlpha,Apple is tech's best value stock. Apple has been written about in the past here. Apple is a great stock to buy on a good value. Apple's stock is up 7% this morning. Apple shares are also up 2.5% on the Nasdaq. Apple is scheduled to release q1 numbers for the fiscal 2023 year on 2223. The majority of recent analyst revisions have been downward. Apple is the canary providing a warning for the broader market. Apple's earnings on deck is what to expect. ,https://seekingalpha.com,https://seekingalpha.com/article/4572763-apple-stock-canary-in-the-coal-mine-for-long-term-s-and-p-bulls
2023-10-12,AAPL,SeekingAlpha,"In 2023 we are expecting to get the first look at the mixedreality mr line of products from the company.    Apple hardware is the breadandbutter of the company and in 2023 they expect to get their first look of the mixed reality mr Apple pivoted to streaming services in order to continue the trend into 2023, as it did with its streaming servicesbundle. Apple will focus on this strategy in the future, as they did with their streaming services bundle in the past, as well as in the present. Apple is a successful company because of its ability to adjust to the marketplace. Apple's success is partly due to its adaptability to the market.    - bloombergbloomberg via getty images.  - iReport.com  -  ",https://seekingalpha.com,https://seekingalpha.com/article/4572378-how-apples-ability-to-pivot-is-a-key-part-of-its-strategy
2023-10-13,AAPL,SeekingAlpha,The company bought a new stake in taiwan semiconductor tsm and is making further additions to its sizable apple aapl stake.    i.e. these purchases include a new stakes in Apple and Taiwan Semiconductor Manufacturing Company. ,https://seekingalpha.com,https://seekingalpha.com/article/4572492-charlie-munger-hoarding-cash-our-approach
2023-10-14,AAPL,SeekingAlpha,"Apple will cut upstream orders at Tsmc n5n4 in 1q23 for iphone ipad and macbook processors, which will hurt 2q23 revenue momentum for tsmc. There is an improving supplychain situation and prudent inventory management.",https://seekingalpha.com,https://seekingalpha.com/article/4572982-tsmc-the-undervaluation-wont-last-long
2023-10-15,AAPL,SeekingAlpha,"Apple's business model has changed in recent years and it's possible that iphones will become a smaller part of the revenue streams like PCsmacs throughout history. Apple is looking 10 years into the future at Apple and it is quite possible that it's quite possible iph The most important factor for Apple is margin expansion as Apple continues to move toward softwarebased revenues.    “Gross margin expansion” is important for Apple as it is moving towards software-based revenues, according to the company's management.  After 2025, Apple will return to high sales growth, according to the company's CEO.       i.e. after 2025 apple sales will grow at a high single-digit growth rate.  in terms of worldwide sales. for the company.  Inelastic demand unit costs work well for apple. q4 transcript. Q1 transcript. q2 transcript, q3 transcript, Q4 transcript, and q5 transcript. Quarterly transcript, quarterly summary, q4 Transcript, q5 Transcript. Apple could yield a share price of 220.83 in 2031 or an irr of 10.43 in the year 2031. It's a decent return and perhaps should get a buy rating from DFC and Evebitda. It is based on both fcfe",https://seekingalpha.com,https://seekingalpha.com/article/4572967-should-investors-consider-paying-the-apple-premium
2023-10-16,AAPL,SeekingAlpha, the change in the calendar year is not over for big tech companies like Apple aapl microsoft amazon amzn alphabet goog googl and meta platforms meta platform meta platform. schgs products www.schwabassetmanagement.com and schg products.,https://seekingalpha.com,https://seekingalpha.com/article/4573597-choosing-between-schg-and-schx-for-a-low-growth-environment
2023-10-17,AAPL,SeekingAlpha,"Apple has a market share of approximately 14%. It has a significant stake in the tablet and personal computer markets. It offers a diversified revenue stream with several product lines and a growing services segment. Apple has a growth profitability with a market Share of about 14%. Apple is a multinational technology company based in Cupertino, California. It designs develops and sells consumer electronics computer software and online services. It is known for its flagship products including the iphone ipad and mac computer lines and its iPads and mac computers. A significant portion of Apple's revenue is at risk as the smartphone market is becoming increasingly saturated. Apple stock is growth grade sa premium, but it's still a risky investment.      Â   - Apple's stock is still a growth grade investment, but Apple is a major contributor to the Apple ecosystem. Other major contributors are the ipad and mac lines, and the company's services segment, which includes the app store Apple Music, icloud and apple care. Apple Music is a product of the company. Apple Inc. is expected to report earnings on 02022023 after market close. Apple Inc. has a market capitalization of 2.31t and a market rating of hold. The sector ranking is 178 out of 661 and the industry ranking is 9 out of 29",https://seekingalpha.com,https://seekingalpha.com/article/4573445-meta-alphabet-apple-quant-overview-ahead-of-earnings
2023-10-18,AAPL,SeekingAlpha,"Apple is an interesting company and a great case study for several reasons. Only ipad sales declined by 8.2% to 29.3 billion in fiscal 2022, but Apple is still innovative.   iReport.com: Is Apple still innovative?   the stock is performing better than its peers. In the article we take a closer look at apple once again and try to answer the question why it's performing better and if apple is a good investment now.   in the following article.  in this article.  expected to grow revenue with a cagr of 9.68 and earnings per share of 14.51 in the last 10 years. Analysts expect 8.64. i would still claim apple to be fairly valued.    to me that apple is fairly valued and Apple might be planning to enter the diabetes care market by including a cgm system continuous glucose monitoring system in its apple watch. In a 2017 article about dexcom, i wrote about the speculations if apple could become a major competitor for dexcom as well as abbott laboratories",https://seekingalpha.com,https://seekingalpha.com/article/4573596-apple-still-outperforming-its-faang-peers
2023-10-19,AAPL,SeekingAlpha,"The ar play is crucial for apple because it is possible that ar glasses will become the smartphones of tomorrow.    iReport.com will let you know how the ar play goes for Apple.  iReporter.com is happy to help with any information. Apple Inc. is a tech giant in search of future growth, but it hasn't found a clear avenue to get it yet. Brightstars is an example of a company that is yet to find a clear path to get the growth it is looking for.  Apple has a strong brand but it's not sure if customers are going to buy a 3000 headset as their first entry into the apple vr ecosystem.   i am not sure it is that strong. iReport.com will let you know if they are interested in buying Wall Street has an optimistic target on apple of 168.11 implying a 16.78 upside from current prices. Apple is currently trading at 168.01.    iReport.com will let you know what Wall Street's target is for apple in my view. The AR and VR market could be worth 856 billion by 2031 with a mammoth cagr of 41.1 billion. Apple will be making an entry into the arvr market with a yet to be unveiled mixed reality headset reportedly costing up to 3000 tentatively being called  could be snapping up undervalued companies in the nascent tech sectors right now. Apple could be buying them. Apple. Apple is buying them in the tech sector. Apple will buy them in future. Apple would buy them.   for undervalued ones in the future.",https://seekingalpha.com,https://seekingalpha.com/article/4573402-apple-stock-weak-positioning-future-technolgies-hold
2023-10-20,AAPL,SeekingAlpha,Delivery wait times for the iphone 14 pro have spiked. It is a high margin product for apple. It's a high-end product for Apple's high margin business. It costs more than the iPhone XS Plus. It has a longer battery life.,https://seekingalpha.com,https://seekingalpha.com/article/4573421-apples-q1-2023-this-earnings-report-might-be-different
2023-10-21,AAPL,Reuters,Apple began iphone assembly in India in 2017 in line with the Indian government's push for local manufacturing. Apple has bet big on india since it began assembly in the country in 2017 and has invested heavily in India since then.   iReporter.com,https://www.reuters.com,https://www.reuters.com/technology/apples-india-supplier-jabil-making-airpods-parts-export-bloomberg-2023-01-30/
2023-10-22,AAPL,SeekingAlpha,"Apple pushes out the transition date to 2024 with a single iphone 16 device, as reported by the news agency.   iReporter.com reports that Apple is pushing out the date by a year, to 2024. iReport.com has more details.",https://seekingalpha.com,https://seekingalpha.com/article/4573467-qualcomm-qcom-stock-apple-risk-fading
2023-10-23,AAPL,SeekingAlpha,"Jabil jbl, a leading apple supplier, is now making airpod components in india, as reported by bloomberg today. Jabiljbl is a supplier of Apple products.    iReport.com: JabilJbl is making airpods Apple is planning to make iPhones in a more geographically diversified footprint in the future, according to the company's CEO Tim Cook. The announcement is expected to be announced in the near future.    in the next few days. iReport.com will let you know",https://seekingalpha.com,https://seekingalpha.com/article/4573665-ftec-fidelity-tech-etf-solid-defensive
2023-10-24,AAPL,SeekingAlpha,Apple is going into the first quarter of 2015 with mixed indications from analysts and other companies on hardware particularly smartphone shipments heading into q1 23 earnings results. Apple is an important part of Apple's investment thesis. Apple's stock is up 1.5% this morning. There's room for surprises on consumer hardware particularly the iphone. Services and software revenue will offset the weakness in pc hardware cycle.    eps of 1.94 for q1 23.  epp of 1:94 for Q1 22.  Apple is expected to report revenue of 121.67 billion and dilutivd will be dilutive of 121 billion dollars.    Apple will be able to increase its profit margin to 20 per cent. It will increase its market value to $20 billion.  Apple is expected to generate positive revenue growth of 1012 in a major iphone refresh year i.e. in terms of blue chip hardware names. Apple is a well-known brand in the blue chip market.    iReporter: ,https://seekingalpha.com,https://seekingalpha.com/article/4573684-apple-stock-upcoming-q1-earnings-buy
2023-10-25,AAPL,SeekingAlpha," Apple seems to be the most efficiently managed big tech company today. Apple is the most efficient managed big Tech company today, as well as most efficient and efficient and effective. Apple has the most effective management and efficient management and effective management. Apple's efficient management is more efficiently managed.",https://seekingalpha.com,https://seekingalpha.com/article/4573937-avoiding-layoffs-does-not-make-apple-the-best-big-tech-bet
2023-10-26,AAPL,SeekingAlpha, gets a rating for dividend safety which underlines its strong ability to pay its current dividend. Apple gets an a rating. apple gets a ratings for dividends safety. Apple is a company with a good track record of paying a current dividend and good financial performance. ,https://seekingalpha.com,https://seekingalpha.com/article/4574369-how-to-allocate-20000-among-10-dividend-growth-stocks-and-etfs
2023-10-27,AAPL,SeekingAlpha,"The new ipad pro equipped with apples new m2 chip saw the light of day in October 2022. It will be able to take pictures with Apple's new chip. It is expected to have a screen resolution of 12 megapixels. It can take photos with up to 30 The key driver of upside to previousyear sales should be the timing of the launch of the new ipad devices, according to Mr. Kallis. He believes the launch should be in the last quarter of the year.      Â",https://seekingalpha.com,https://seekingalpha.com/article/4574348-apple-earnings-preview-best-house-bad-neighborhood
2023-10-28,AAPL,SeekingAlpha,"In his last writeup, I presented how apple aapl, meta platforms, and googles googled product roadmap could be a threat to the company. This is the first positive development of augmented reality.   i presented how Apple apl, Meta platforms",https://seekingalpha.com,https://seekingalpha.com/article/4574361-a-tiktok-ban-would-be-the-perfect-catalyst-to-buy-snap-stock
2023-10-29,AAPL,SeekingAlpha,There were 205.489 billion of apples worth 394.328 billion in revenue in fiscal 2022 came from iphone sales. Samsung sends Apple investors a warning message. Samsung is worried about Apple's revenue from iPhone sales.    iReport.com: ,https://seekingalpha.com,https://seekingalpha.com/article/4574216-apple-gets-a-warning-message-from-samsung
2023-10-30,AAPL,MarketWatch,"Maestri anticipates that year-on-year revenue performance will accelerate within iphones within the next few years.   iPhones are a major source of revenue within the maestri's business.  iPixels are the most popular mobile phone.  the launch of new ipads during the quarter and comparisons to a yearearlier period in which apple faced supply constraints. maestri noted that the ipad business benefited from the launch and comparisons.    in the quarter. iPad business benefited.  Tim Cook believes Apple would have shown iphone sales growth in the quarter if it weren't for the supply constraints, he said on the company's earnings call. He was talking about Apple's quarterly earnings call on Wednesday. Apple's shares rose 1.5% to $ Apple showed sharp growth within its ipad segment, especially within its iPads segment.  iPad sales grew by 7% in the last quarter.    iPad sales increased by 7%.   Apple sales increased 7% within its iPad segment in the",https://www.marketwatch.com,https://www.marketwatch.com/story/apple-earnings-fall-short-on-underwhelming-sales-of-iphones-and-macs-11675373982
2023-10-31,AAPL,MarketWatch,He said iphone sales should accelerate from the December quarter and should reach $1.5 billion by the end of the year.   iPhone sales are expected to increase from the first quarter of the next year. iPhon sales should increase from December quarter,https://www.marketwatch.com,https://www.marketwatch.com/articles/apple-earnings-stock-price-51675221513
2023-11-01,AAPL,MarketWatch,"Apple reported weaker than expected sales of iPhones, Macs and wearables for the latest quarter on Thursday. Production is now back to where it should be, according to CEO Tim Cook.    Tim Cook said that production is back where we want it to be. Apple's guidance reflects a deeper downcycle in consumer hardware including in smartphones and pcs. It is corroborated by the weaker guidance from key smartphone chip supplier qualcomm. Jpmorgans samik chatterjee shares his opinion on Apple's guidance with Wall Street. Apple Inc. has supply constraints in the rearview mirror with covid19 supply constraints. Apple Inc. is in a way just like any other company with supply constraints just like other companies. Apple inc. is not a different company than any other. company. ",https://www.marketwatch.com,https://www.marketwatch.com/story/apple-is-producing-more-but-now-the-worries-are-who-will-buy-11675436496
2023-11-02,AAPL,SeekingAlpha,The March quarter will see an acceleration in terms of revenue yearonyear growth relative to the December quarter. for the iphone segment management expects that the march quarter will be an acceleration. for iphones segment. for mobile devices. for Android devices. ,https://seekingalpha.com,https://seekingalpha.com/article/4575084-apple-is-not-immune-after-all
2023-11-03,AAPL,SeekingAlpha, is a standout executor in a tech sector that seems to be walking on eggshells. Apple announced massive layoff plans recently. Apple's earnings day reinforced my idea that the Cupertino company is a leader in the tech sector. Apple. Apple has been a standout  business segments iphone and services are expected to improve. on the revenue side the two most important business segment iphones and services is expected to be the most important one.    ipts and services will improve on the growth of revenue. ,https://seekingalpha.com,https://seekingalpha.com/article/4575075-apple-earnings-review-not-too-ugly-under-the-hood
2023-11-04,AAPL,SeekingAlpha,"Apple may not reach the dividend aristocrat status until 2038, according to ministroba's estimate, so we may not see the returns he's talking about between now and 2038.    - a user comment on seekingalpha.com. Apple is still going strong 10 years later and is a strong dividend growth stock. Mr. Smith's writing style has improved since he was a young writer seeking alpha and his friend in the photo seeking alpha as a platform. Apple is a company that is going strong today.",https://seekingalpha.com,https://seekingalpha.com/article/4575062-apples-dividend-10-years-later
2023-11-05,AAPL,SeekingAlpha,"Apple has been on top over the same timespan as rival pc makers, while they continue to reel from an upended industry. Apple is now the world's biggest computer maker. Apple's market share has increased over the last few years. Apple has overtaken PC makers. The apple one bundle introduced in fiscal 2021 which includes apple tv has been a key driver of apples service subscription volumes in recent years. It is expected to increase subscription volumes for Apple's services in the long-term.   iReport.com will let you know how it Apple is expanding its footprint in the higher margin digital advertising medium. Apple is estimated to generate an annual sales run rate of about 4 billion from TV advertising. Apple TV sales are estimated to be about $4 billion a year. Apple tv sales are worth about $2 billion. Apple commanded more than 17% of PC sales in the U.S. during the December quarter. Its global market share sits at more than 13%, up from 8% in 2021. The segment likely benefits from the continued refresh of the mac lineup with inhouse designed silicon. In the previous quarter apple cfo luca maestri had warned of headwinds in the macroeconomic environment and persistent fx challenges. py comp had benefitted from the launch of new macbook pros fitted with the m1 chips in the last quarter.",https://seekingalpha.com,https://seekingalpha.com/article/4574847-apple-fq1-2023-more-gloom-and-doom-awaits
2023-11-06,AAPL,SeekingAlpha,"The 2023 iphone cycle will be a lot more impressive because last years two entry level models didn't get chip upgrades as apple further differentiated the product line, says Mr. Grewal. He thinks the 2023 cycle will also be better than the previous one.",https://seekingalpha.com,https://seekingalpha.com/article/4574860-apple-misses-its-throwaway-quarter
2023-11-07,AAPL,SeekingAlpha,"Apple Inc. reported fiscal q1 2023 results that significantly underperformed estimates. Nasdaqaapl reported results that also underperformed estimates. Apple Inc. is a subsidiary of Apple Inc., which is a publicly traded company. Apple is headquartered in Cupertino",https://seekingalpha.com,https://seekingalpha.com/article/4574877-apple-fiscal-q1-thats-gotta-hurt
2023-11-08,AAPL,SeekingAlpha,"Last month Apple introduced new macbook pro models powered by the latest developments in apple silicon m2 pro and m2 max and new Macbook iPro models. Apple also introduced new iMac mini and iMac max models last month and new iBook mini and max models.  financial services to manage the annual refresh of its entire fleet of iphones. hca healthcare has leveraged apple financial services for managing the annual refreshement of its whole fleet of iPhones.   for its entire iphone fleet of phones.  for their entire  apparence tap to pay and apple financial services are popular with business.    for business for business, like apple business essentials, apple care to pay, and apple care for business and financial services for business. ipecial services, for business like tap-to The online store will be opened in 2020. Apple retail will be brought there soon.   iReport.com will have more details on that in the coming days. iReport will also have more information on the Apple retail there in the near future.   the production challenges on the high-end models in December quarter. Tim. amit daryanani. Tim is the first one to mention the production issues on high-hend models in the december quarter.    in the December quarter of this quarter.  has expanded its use of applecare for enterprise to provide timely device support and assurance for ipads deployed across their manufacturing sites. mars incorporated has expanded use of Apple care for enterprise has expanded.    for enterprise.  Mars incorporated has added support for enterprise for manufacturing sites For iPhone, we expect the March quarter revenue performance to accelerate relative to the December quarter, and for iphone year-over-year, it should be better than last year's.    for the whole of the year. for iPhone.  IPhone demand may be pushing some upgrades later into the year rather than into the March quarter, which would be a positive for the industry.  “Unpack” the data that youre seeing so far this quarter is telling you about iphone demand defer Timothy cook and wamsi mohan are concerned about the future of higher asps. They think the smartphone has become so integral into people's lives that it could be sustainable in the tough macro environment.    i would not want to predict.  The new ipad and the ipad pro powered by the m2 chip were launched during the quarter and are available to buy now. It is the second time the company has launched a new product in the last quarter. It's the first time it has launched an ipad",https://seekingalpha.com,https://seekingalpha.com/article/4574934-apple-inc-aapl-q1-2023-earnings-call-transcript
2023-11-09,AAPL,MarketWatch,Chatgpt is called an iphone moment in Apple but will it make money like the iPhone? Chief executive tim cook replied that it is a major focus of his company and he doesn't want chatgpt to go away.    iReport.com,https://www.marketwatch.com,https://www.marketwatch.com/story/tech-execs-cant-stop-talking-about-ai-after-success-of-chatgpt-11675521626
2023-11-10,AAPL,SeekingAlpha,"Apple has market cap 2.30t 401.51b, profitability ebit margin 30.29%, profit margin 30,29%, eps diluted 27.18%, revenue 394.33b 118.12b, ebitda 130.54b 43.87b",https://seekingalpha.com,https://seekingalpha.com/article/4575357-apple-vs-meta-which-is-more-attractive
2023-11-11,AAPL,SeekingAlpha,"Apple Inc. designs manufactures and markets smartphones, tablets, wearables and accessories worldwide. Shahid Jamil is the founder and CEO of Apple Inc. Nasdaqaapl designs and markets its products worldwide. He is also the director of NasdaqApl.",https://seekingalpha.com,https://seekingalpha.com/article/4575425-apple-stock-risks-remain-upside-potential-evident
2023-11-12,AAPL,SeekingAlpha,Time magazine named the iphone its invention of the year in 2007. Steve Jobs introduced the iPhone in 2007 and it's been a huge success for Apple since then.    iReporter.com has a look back at Steve Jobs introducing the iPhone. Messenger was launched in 2011. It is available for both Google Android and Apple iOS devices. It was launched for both google android and apple ios. It's available on both Google and Apple platforms. It has been downloaded over 1.5 billion times.,https://seekingalpha.com,https://seekingalpha.com/article/4575429-meta-platforms-stock-if-you-build-it-they-will-come
2023-11-13,AAPL,SeekingAlpha,Time magazine named the iphone its invention of the year in 2007. Steve Jobs introduced the iPhone in 2007 and it's been a huge success for Apple since then.    iReporter.com has a look back at Steve Jobs introducing the iPhone. Messenger was launched in 2011. It is available for both Google Android and Apple iOS devices. It was launched for both google android and apple ios. It's available on both Google and Apple platforms. It has been downloaded over 1.5 billion times.,https://seekingalpha.com,https://seekingalpha.com/article/4575411-wedgewood-partners-fourth-quarter-2022-client-letter
2023-11-14,AAPL,SeekingAlpha,Apple Inc. is currently the top position at 5.26% of the portfolio. Apple Inc. stake increases as aapl's market share increases.    iReport.com: Shareholders' opinion on Apple Inc.'s share price has increased.,https://seekingalpha.com,https://seekingalpha.com/article/4575534-ken-fisher-fisher-asset-management-portfolio-q4-2022-update
2023-11-15,AAPL,SeekingAlpha," agreement with apple. Broadcom will soon sign another large and beneficial twoyear agreement with Apple that keeps its large product margins relatively intact.   to keep its product margins intact  to avoid competition with Apple and avoid loss of profits.  Broadcom's product margins. Apple and Broadcom's contract is about to expire. Broadcom is a high-margin free cashflow generating machine. Apple is also in negotiations with Broadcom about a new contract in 2023, which could be a good opportunity for both companies in the future.",https://seekingalpha.com,https://seekingalpha.com/article/4576122-psi-pursuing-semiconductors-intelligently
2023-11-16,AAPL,SeekingAlpha,"Apple buyback announcements by apple are followed by actual stock repurchases just like meta's. Apple inc. change in shares outstanding insidearbitrage is a measure of how many shares are being repurchased by the company, not how many are being sold.",https://seekingalpha.com,https://seekingalpha.com/article/4576663-meta-platforms-announces-40-billion-share-buyback-buyback-wednesdays
2023-11-17,AAPL,SeekingAlpha, a company that offers a high probability to show an attractive total return over the long term is apple. Apple. Apple is a company with a high chance of showing an attractive return over long term. Apple has a good chance to show a high total return. ,https://seekingalpha.com,https://seekingalpha.com/article/4576755-allocate-5000-among-5-dividend-income-dividend-growth-stocks-etfs
2023-11-18,AAPL,SeekingAlpha," could see an inflection point in fq4. This could help improve its profitability moving ahead. Apple services revenue change company filings.    for the next few years.  For the next year. For the year.  Fq4, as well.  Apple is growing its arpu and paid subscriptions business. It is a remarkable achievement lifting the potential for Apple to engage its users further and grow its arpu and paid subscription business.    iReport.com will let you know how it went.",https://seekingalpha.com,https://seekingalpha.com/article/4576935-apple-risky-upward-climb
2023-11-19,AAPL,SeekingAlpha,"Apple has increasingly melded entertainment and lifestyle features into its products which are foundational to its service revenues since the introduction of its first smartphone and it has increasingly added them to its products since then.       iReport.com: What do you think? There are speculations about a foldable ipad, an apple tv, augmented reality headsets and a homepod with a facetime camera among other possibilities. It is not yet clear if Apple will introduce any new products.    iReport.com will let you know IcLoud's service allows iPads and macs to be backed up. It preserves data and makes upgrades to new products virtually seamless. It's available for iPhones, iPads and Macs as well as for iPods and Macbook Airs. ",https://seekingalpha.com,https://seekingalpha.com/article/4577008-apple-a-value-equation-forensic-analysis-taking-the-long-view
2023-11-20,AAPL,SeekingAlpha,"Apple Inc. is overvalued and undervalued. The goal of the dividend growth watchlist is to discover companies to add to my dividend growth portfolio in an attempt to consistently exceed the market return of the vanguard dividend appreciation etf vig. The list includes Apple, Apple Inc",https://seekingalpha.com,https://seekingalpha.com/article/4577209-dividend-growth-stock-watchlist-february-2023
2023-11-21,AAPL,SeekingAlpha,"Growth prospects for Apple and Autodesk have changed. Investors in both stocks need to know this.    iReport.com: Are you an investor in Apple or autodesk?   Share your information.  Share a photo of your investment in these stocks. Both Apple and Autodesk are potential growth stocks for income portfolio investors.    They are good examples of worldbeater growth stocks that are good for your portfolio.  They can be good investments for your income portfolio as well as a growth stock.  Apple has gone from a tech hardware business to a luxury lifestyle brand the lvmh of consumer electronics. ipod,iphone, ipad, earpods, watch, now vr headsets and an upcoming car in a few years are some of the products that Apple sells. Apple is amazing and I recommend everyone to buy it today. I think it's a great company. I like it very much. I'm buying it today, too. I really like it.    I think Apple is amazing.  I like apple very much,",https://seekingalpha.com,https://seekingalpha.com/article/4576689-apple-and-autodesk-im-buying-one-and-so-should-you
2023-11-22,AAPL,SeekingAlpha,"Apple's latest financials are plugged into discounted cash flow valuation model to value the company. Apple's valuation is based on the company's valuation and forecasts. Apple is valued on the basis of its current financials and forecasts, not on its historical financials.  Apple's rumoured virtual reality headset for the fall of 2023 has been confirmed. It will signal Apple's entry into the metaverse and could be a game changer for the industry. Apple also plans to release apple glasses for augmented reality arutils. The global metaverse industry is forecast to grow at a rapid 39.8 compounded annual growth rate reaching just under 1 trillion by 2030. Super services revenue is my favorite part of apple businesses for a few reasons, including the unofficial headset example antonio de rosa. Apple has announced plans to launch its next generation of homepod smart speaker. It will be called Homepod 2.0 and will be available later this year. It is expected to be more affordable than the current Homepod speaker.  iReport.com will let you know Apple stock valuation 1 created by author deep tech insights has capitalized apples rd expenses to increase the accuracy of the valuation. The capitalization has lifted net income for Apple stock valuation.  i have capitalized expenses which has lifted the net income.   Apple owns the appstore and is effectively the gatekeeper onto its computing platform. Apple is a major player in the mobile computing market and has a lot of influence over it.  iReport.com will let you know what changes Apple makes to its appstore.  iforecasts growth in the services business and a new iphone model rumoured for late 2023/2024. iforecasts this to be driven by continued growth in services business as well as a new iPhone model. if these tend to be launched on an Apple stock has effectively moved sideways between buy point 2 and sell point 1 since April 2022. Apple technical chart was created by author deep tech insights.    i.e. since april 2022 apples stock is effectively moving sideways between sell and buy points 2 and 3.",https://seekingalpha.com,https://seekingalpha.com/article/4577842-apple-tasty-technical-analysis-and-fair-intrinsic-value
2023-11-23,AAPL,Reuters,Apple began assembling iPhones in India in 2017. Cupertino californiabased apple has bet big on india since it began iphone assembly in the country in 2017 via wistron 3231.tw and later foxconn 2317.tw.,https://www.reuters.com,https://www.reuters.com/technology/apple-supplier-salcomp-more-than-double-indian-workforce-25000-2023-02-13/
2023-11-24,AAPL,SeekingAlpha,"Apple revenues remain grounded in the iphone mac and ipad, with the iPhone bearing the lions share of the burden up until now. The most recent 2022 10k is the most recent 10k from the most recently 10k data. The last 10k figure is from Apple is a hold. Berkshire Hathaway Brk.b is a huge shareholder. Warren Buffet has an affinity for retained earnings. Berkshire Brk is a big shareholder of Apple. Apple is a major shareholder of Berkshire BRK. B.A. and Berkshire BRk.",https://seekingalpha.com,https://seekingalpha.com/article/4578161-apple-buybacks-should-be-judicious-not-juicy
2023-11-25,AAPL,MarketWatch,"The increase of 300,000 shares reflects the inclusion of apple shares held by Alghany, the insurer Berkshire bought in October. The increase is due to the addition of about 300,00 shares from Alghanya and not to the increase of shares from Berkshire. ",https://www.marketwatch.com,https://www.marketwatch.com/articles/berkshire-hathaway-occidental-apple-stock-4852340b
2023-11-26,AAPL,SeekingAlpha,"Apple has a current price of 153.20 and is 12 overvalued, according to the chart below. The chart below shows that apple is 12 times overvalued on the other hand.    i.e. apple is currently valued at 12 times its current price. Apple Nasdaqaapl is compared to the information technology industry as defined by the vanguard information technology exchange traded fund vgt. in this case we are comparing the performance of Apple NasdaqAApl to the IT industry. vgt is a Vanguard Information Technology Exchange Traded",https://seekingalpha.com,https://seekingalpha.com/article/4579208-how-to-tell-if-apple-will-outperform-its-industry
